second,ssim
534,0.9949333333333333
535,0.9956695416666667
536,0.9954375
537,0.9950078333333333
538,0.9943384166666666
539,0.99408525
540,0.994536625
541,0.9948673333333334
542,0.9954009166666666
543,0.9952997083333334
544,0.9954020833333334
545,0.9953218333333332
546,0.9955414166666667
547,0.9958759166666667
548,0.9961192083333333
549,0.995574875
550,0.9950199999999999
551,0.9944120416666666
552,0.9930435416666666
553,0.992111875
554,0.991208625
555,0.990637125
556,0.9913280000000001
557,0.9916439583333333
558,0.9918079166666667
559,0.9919245416666667
560,0.991751875
561,0.99184575
562,0.9916470833333334
563,0.9929905416666666
564,0.9923197500000001
565,0.9915798750000001
566,0.992012875
567,0.9917406666666667
568,0.9913741666666667
569,0.993979875
570,0.9959075833333334
571,0.9953065416666668
572,0.9950470833333332
573,0.9952114583333334
574,0.9947030416666666
575,0.9944507083333334
576,0.99442275
577,0.994389
578,0.9954497916666667
579,0.9947092916666667
580,0.9999409166666666
581,0.9984707500000001
582,0.9973295000000001
583,0.9970415833333334
584,0.9970286666666667
585,0.9978176666666667
586,0.9980596249999999
587,0.9980822916666666
588,0.9973282916666667
589,0.9969346666666667
590,0.9968009166666666
591,0.997188875
592,0.9970742916666667
593,0.9970405416666667
594,0.996878125
595,0.9969152499999999
596,0.9968715
